key,sender,senderID,senderPlace,senderPlaceID,senderDate,addressee,addresseeID,addresseePlace,addresseePlaceID,addresseeDate,note,edition,page,source,sourceID,provenance,extent
542,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-09-04,Dietrich Ewald von Grotthuß,134255348,Mitau,http://www.geonames.org/459279,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,"D-Mbs Autogr.Cim. Bach, Carl Philipp Emanuel.2",DE-611-HS-2521,,
543,,,Hamburg,http://www.geonames.org/2911298,1786-09-07,Bach: Rechnung für Einführung des Pastors Müller,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
544,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-09-30,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
545,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-10-26,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
546,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-10-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
547,,,Hamburg,http://www.geonames.org/2911298,1786-10-31,Bach: Rechnung für Michaelisfeier (Turmeinweihung),,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
548,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-01-25,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
549,,,Hamburg,http://www.geonames.org/2911298,1786,Bach: Widmung an Hering,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
550,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-01-02,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
551,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-01-03,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
552,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-01-09,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
553,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-02-10,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
554,,,Hamburg,http://www.geonames.org/2911298,1787-02-12,Bach: Rechnung für Einführung des Hauptpastors Berkha(h)n,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
555,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-03-05,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
556,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-03-05,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
557,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-03-10,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
558,Johann Heinrich Voß,118627910,Eutin,http://www.geonames.org/2928381,1787-04-10,Johann Abraham Peter Schulz,118762494,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
559,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-04-13,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
560,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-05-01,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
561,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-05-05,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
562,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-05-05,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
563,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-05-08,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
564,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-05-12,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
565,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-05-19,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
566,,,Hamburg,http://www.geonames.org/2911298,1787-06-17,Bach: Rechnung für Einführung des Hauptpastors Willerding,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
567,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-06-30,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
568,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-07-03,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
569,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-07-25,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
570,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-07-26,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
571,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-08-04,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
572,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-08-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
573,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-09-08,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
574,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-09-21,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
575,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-09-25,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
576,,,Hamburg,http://www.geonames.org/2911298,1787-10-09,Bach: Rechnung für Leichnamsgeschwornen (Oldenburg,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
577,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-10-09,Findeisen,,Itzehoe,http://www.geonames.org/2895569,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
578,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-10-25,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
579,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-11-04,Johann Hieronymus Schröter,11876196X,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
580,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-11-17,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
581,Johann Wilhelm von Archenholtz,118503839,Hamburg,http://www.geonames.org/2911298,1787-11-27,Neumann (Buchhändler),,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
582,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1787-12-05,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
583,,,Hamburg,http://www.geonames.org/2911298,1788-01-09,Bach: Rezension für Forkel,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
584,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-02-09,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
585,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-02-12,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
586,Joseph Haydn,118547356,Eszterháza,http://www.geonames.org/3052645,1788-02-16,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
587,,,Hamburg,http://www.geonames.org/2911298,1788-02-22,Bach: Rechnung für Trauermusik Luis,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
588,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-02-25,Johann Heinrich Grave,1055413669,[Greifswald],http://www.geonames.org/2917788,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
589,,,Hamburg,http://www.geonames.org/2911298,1788-03-03,Bach: Quittung für Johann Gottlob Immanuel Breitkopf,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
590,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-03-08,Johann Gottlob Immanuel Breitkopf,,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
591,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-03-13,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
592,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-05-03,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
593,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-05-09,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
594,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-06-23,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
595,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-06-25,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
596,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-07-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
597,,,,,,Bach: Aufstellung von Liedern,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
598,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-07-29,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
599,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-07-31,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
600,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-08-06,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
601,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-09-27,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
602,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1788-11-25,Johann Jacob Heinrich Westphal,119105063,Schwerin,http://www.geonames.org/2834282,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
603,,,Hamburg,http://www.geonames.org/2911298,1788-11-30,Bach: Rechnung für Einführung des Pastors Wolters,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
604,,,Hamburg,http://www.geonames.org/2911298,,Bach: Rechnung für Trauermusik Brausdorf,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
605,Carl Philipp Emanuel Bach,118505505,,,,Joachim Busse,1026274567,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
606,Johanna Maria Bach,117764523,Hamburg,http://www.geonames.org/2911298,1788-12-22,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
